text,label,majority,minority,data augmentation
"watching this gentle , mesmerizing portrait of a man coming to terms with time , you barely realize your mind is being blown .",1,False,False,you can barely see your brain explode when you see this gentle mesmerizing portrait of a man settling down with time
"trying to figure out the rules of the country bear universe -- when are bears bears and when are they like humans , only hairier -- would tax einstein's brain .",0,False,False,trying to figure out the rules of the bear universe -- when bears are bears and when bears are like humans only more hairy -- would strain einstein's brain
"writer-director's mehta's effort has tons of charm and the whimsy is in the mixture , the intoxicating masala , of cultures and film genres .",1,False,False,"writer-director's mehta's effort has tons of charm and the whimsy is in the mixture , the intoxicating masala , of cultures and film genres ."
it is just too bad the film's story does not live up to its style .,0,True,False,it's unfortunate the story in the film doesn't match its style
"this cinema verite speculation on the assassination of john f . kennedy may have been inspired by blair witch , but it takes its techniques into such fresh territory that the film never feels derivative .",1,True,True,this cinematic speculation on the assassination of john f kennedy may have been inspired by blair witch but it takes its techniques into such fresh territory that the film never feels derivative
"the film didn't move me one way or the other , but it was an honest effort and if you want to see a flick about telemarketers this one will due .",0,False,False,the film doesn't push me one way or the other but it's an honest effort and if you want a flick about telemarketers this one will have to pass
"the people in jessica are so recognizable and true that , as in real life , we're never sure how things will work out .",1,False,False,the people in jessica are so real and so familiar that we don't know what will happen
it gets old quickly . watch barbershop again if you're in need of a cube fix--this isn't worth sitting through .,0,False,False,watch the barber again if you need a cube--it's not worth waiting for
to call this film a lump of coal would only be to flatter it .,0,False,False,it would only be a flattering way to call this film a coal lump
another love story in 2002's remarkable procession of sweeping pictures that have reinvigorated the romance genre .,1,False,False,another love story in 2002's remarkable procession of sweeping pictures that have reinvigorated the romance genre .
". . . the same tired old gags , modernized for the extreme sports generation . there's already been too many of these films . . .",0,True,False,". . . the same tired old gags , modernized for the extreme sports generation . there's already been too many of these films . . ."
"like being trapped inside a huge video game , where exciting , inane images keep popping past your head and the same illogical things keep happening over and over again .",0,False,False,like playing a video game where exciting inane images pop past your head and repeat the same illogical things
