text,label,majority,minority,data augmentation
"One ""side"" is responsible for the hate, so enough of these cowardly writers' lies",0,False,False,all the hate is from one side so all the cowardly writers lie about it
Since he's failing at everything he promised you have to cling to your racist beliefs,1,False,False,since hes not doing what he promised you have to cling to your racist beliefs
Statistics compiled by the Federal Government for 2015 and 2016 show that the chances of an unarmed black man being shot and killed by the police is about the same as being struck by lightning,0,False,False,statistics compiled by the federal government for 2015 and 2016 show that the chances of an unarmed black man being shot and killed by the police are about the same
"And if you believe that BS to be true than you, the rat-in-the-hat, the greazy black sisters, and the widow herself should all run off together and go somewhere",1,False,False,and if you believe that bs is true then you rat in the hat the poor black sisters and the widow should run off together and go somewhere
"Lack of State Funding, no opportunities discussed for improving Mental Health Care in Clallam County",0,False,False,lack of state funds no opportunity discussed to improve mental health in clallam county
"I agree about a lack of resources contributing to this, but I really don't think a meth addict and a murdering black person are likely to be Republicans",1,False,False,i understand the lack of resources that contribute to this but i really dont think a meth addict and a murdering black person are likely to be republicans
"He's a white supremacist and a nazi, the worst scum there is",1,False,False,he's white supremacist and nazi the worst scum there is
Or telling a straight person they can't ever have sex again,1,False,False,or telling a straight person that he can't have sex again
"Given the heavy, one-sided defense leading local  legal figures  gave Mathew P",0,False,False,"Given the heavy, one-sided defense leading local  legal figures  gave Mathew P"
Recent sexual harassment class action suit by female RCMP officers,0,False,False,recently a woman rcmp officer filed a class action suit against her for sexual harassment
"You can in good faith even call actions and attitudes ""racist"" or ""naive"" or whatever",0,False,False,you can call actions and attitudes racist or naive or whatever you think you are
"

I remind people that jokes about the possibility that a ""Toyota with a stuck gas pedal"" was one knee jerk reaction of such insensitive and warped Trump/Nazi supporting thought",0,False,False,i remind people that jokes about the possibility that a toyota with a stuck gas pedal was a knee jerk response of such insensitive and warped trump  nazi
